name,lat,lng,category
"North Alkali Lake",43.06387448206604,-120.0017200952856,Lake
"Bull Lake",43.46253915056663,-120.3535897868234,Lake
"Dry Lake Waterhole",43.40521121983156,-120.24195456405167,Lake
"Silver Lake",43.09462972483318,-120.89312176670987,Lake
"Tired Horse Reservoir",43.41894427219823,-120.03100692420273,Lake
"Benjamin Lake",43.515253543585274,-120.31376243055512,Lake
"Thorn Lake",43.14703634261552,-120.84601479901525,Lake
"Logan Reservoir",43.81720657334858,-120.0351291341402,Lake
"Harney Lake",43.267461576480294,-119.13010027082697,Lake
"Lillard Reservoir",43.89091238038173,-119.8506328657702,Lake
"Weed Lake",43.149721315256016,-119.13563386870396,Lake
"Chickahominy Reservoir",43.55996689154671,-119.63322075424921,Lake
"Zoglmann Reservoir",43.606951085698455,-119.45661590465599,Lake
"Cox Grove Lake",43.08233018350205,-119.85504943229861,Lake
"Paiute Reservoir",43.62485873207702,-119.04111371362303,Lake
"Big Lake",43.0577738434104,-119.82564467611496,Lake
"Sheep Lake",43.57620516079368,-119.75726750547996,Lake
"Hay Lake",43.474260821366414,-119.78697892197131,Lake
"Fay Canyon Reservoir",43.3893334815786,-119.27542056183734,Lake
"Moon Reservoir",43.423762856131205,-119.41711064290385,Lake
"Big Brushy Lake",43.08477458248105,-119.87436497690751,Lake
"Derrick Lake",43.30013730764409,-119.31773482841865,Lake
"Delintment Lake",43.89259292179364,-119.62734909672945,Lake
"Stinking Lake",43.321866730867846,-119.36689577318528,Lake
"Mud Lake",43.27076125507944,-119.0256555913567,Lake
"Williams Reservoir",43.942133081410155,-119.73528917239359,Lake
"Buffalo Lake",43.97639226642063,-118.96198965904281,Lake
"Stallard Reservoir",43.893714419378135,-118.38639611522541,Lake
"Malheur Slough",43.45318095533363,-118.68682992353435,Lake
"Mahon Reservoir",43.15111695732113,-118.40344976980921,Lake
"South Beede Reservoir",43.74054692034969,-118.47945392629592,Lake
"Malheur Lake",43.32507885426503,-118.8900554084835,Lake
"Corcoran Reservoir",43.653013987312384,-118.66019139557856,Lake
"Diamond Swamp",43.06935504062789,-118.80971045513223,Lake
"Malheur Lake",43.33864130729713,-118.68671594537919,Lake
"Barton Lake",43.138617923879934,-118.68362085875832,Lake
"Easterday Reservoir",43.53807226352724,-118.00439774987797,Lake
"Diamond Swamp",43.03234699177469,-118.80366316736716,Lake
"Malheur Lake",43.31956361384713,-118.90543547520886,Lake
"Walls Reservoir",43.46296681081387,-118.01502021014544,Lake
"Hunter Ranch Reservoir",43.46611431417174,-118.40759955093054,Lake
"Dry Lake Reservoir",43.15723633423271,-118.64185452705847,Lake
"Cottonwood Reservoir",43.93464187587213,-118.29978659565747,Lake
"Beulah Reservoir",43.931266198331926,-118.15299100313462,Lake
"Warm Springs Reservoir",43.61796901875562,-118.24414970682848,Lake
"White Lake",43.122514507738885,-118.71607998848943,Lake
"Dry Lake Reservoir",43.136878386720966,-118.64151368524486,Lake
"Malheur Lake",43.32851222119819,-118.80596480949006,Lake
"Diamond Swamp",43.0634021126879,-118.82166453514745,Lake
"South Fork Reservoir",43.22953983518254,-118.32804962708614,Lake
"Chapman Reservoir",43.46696373256816,-118.03482449279288,Lake
"Venator Reservoir",43.26549789315841,-118.23595537295674,Lake
"Dowell Reservoir",43.203264392572606,-118.04261829046112,Lake
"North Beede Reservoir",43.749117977769465,-118.47498216895502,Lake
"Malheur Lake",43.445128406251406,-118.74574912463828,Lake
"Diamond Swamp",43.042729017137624,-118.79781985815535,Lake
"Browns Reservoir",43.16786977791782,-118.27145794261578,Lake
"Jenkins Reservoir",43.13565545252828,-118.48592885958489,Lake
"Diamond Swamp",43.03345479971822,-118.79680992921774,Lake
"Ben Odell Reservoir",43.284239745215196,-117.60625297483547,Lake
"Tex Martin Lake",43.28665127410807,-117.8552214379928,Lake
"Cow Lakes",43.10047888319303,-117.32101748325303,Lake
"Cow Lakes",43.08390164589687,-117.34536568694897,Lake
"Lake Owyhee",43.481816604193334,-117.33601886613314,Lake
"Butte Reservoir",43.42186070504264,-117.7405245490202,Lake
"Crowley Reservoir",43.31439963595758,-117.93293342517305,Lake
"Freezeout Lake",43.6414731635347,-117.48697944107766,Lake
"Black Canyon Reservoir",43.9297414779471,-116.38728437050987,Lake
"Hulet-Sinker Creek Reservoir",43.08964605755626,-116.54984131135461,Lake
"Jensen Lake",43.323331235207526,-116.55612520656976,Lake
"Succor Creek Reservoir",43.1903390724954,-116.96213008188967,Lake
"Lake Lowell",43.554572532367395,-116.6675281868515,Lake
"Sutton Lake",44.05909764782391,-124.09175018750764,Lake
"Devils Lake",44.982004172900226,-123.99362072996878,Lake
"Eckman Lake",44.411351168385984,-124.03434657937527,Lake
"Collard Lake",44.03496295708142,-124.07852250590956,Lake
"Munsel Lake",44.008036675738616,-124.0816841449659,Lake
"Mercer Lake",44.05403640542851,-124.06785869930349,Lake
"Clear Lake",44.02267553637465,-124.07929508986936,Lake
"Second Lake",44.65582903805015,-123.06958037858857,Lake
"Morgan Lake",44.97980334110591,-123.25523699920427,Lake
"Clemens Log Pond",44.54688363315385,-123.34725131360779,Lake
"Hult Log Storage Reservoir",44.24347184060919,-123.49452292978955,Lake
"Olalla Reservoir",44.686460417055414,-123.92458094154377,Lake
"McFadden Marsh",44.39132144796153,-123.2980843283565,Lake
"Willamette Slough",44.935427571016824,-123.04825330839567,Lake
"Fisher Island Pond",44.559035135877735,-123.24592328697966,Lake
"Stone Quarry Lake",44.915057730703005,-123.01426591347109,Lake
"Triangle Lake",44.17147295189909,-123.57014791254923,Lake
